fpr,tpr,threshold,model
0.022215119066645358,0.3531746031746032,0.9998427098349608,ZeBRA
0.022215119066645358,0.35714285714285715,0.9998420664639845,ZeBRA
0.02229502956688509,0.35714285714285715,0.9998258062312285,ZeBRA
0.02229502956688509,0.3611111111111111,0.9998256189252606,ZeBRA
0.02237494006712482,0.3611111111111111,0.9998207465381286,ZeBRA
0.022454850567364553,0.3611111111111111,0.9998207005084748,ZeBRA
0.022534761067604284,0.3611111111111111,0.9998205279457497,ZeBRA
0.022614671567844014,0.3611111111111111,0.9998167165804173,ZeBRA
0.022694582068083745,0.3611111111111111,0.9998148661037372,ZeBRA
0.02277449256832348,0.3611111111111111,0.9998127027599218,ZeBRA
0.02277449256832348,0.36507936507936506,0.9998087072591686,ZeBRA
0.02285440306856321,0.36507936507936506,0.9998070288598548,ZeBRA
0.02293431356880294,0.36507936507936506,0.9998032532742824,ZeBRA
0.02301422406904267,0.36507936507936506,0.9997913808557035,ZeBRA
0.023094134569282405,0.36507936507936506,0.9997890438630455,ZeBRA
0.023174045069522135,0.36507936507936506,0.9997886400606154,ZeBRA
0.023253955569761866,0.36507936507936506,0.999787759265108,ZeBRA
0.023333866070001597,0.36507936507936506,0.9997837761490357,ZeBRA
0.02341377657024133,0.36507936507936506,0.9997816770494409,ZeBRA
0.02349368707048106,0.36507936507936506,0.9997761816174018,ZeBRA
0.023573597570720792,0.36507936507936506,0.9997735087197833,ZeBRA
0.023653508070960526,0.36507936507936506,0.9997725535168531,ZeBRA
0.023733418571200256,0.36507936507936506,0.9997725043556143,ZeBRA
0.023813329071439987,0.36507936507936506,0.999770833727816,ZeBRA
0.023893239571679718,0.36507936507936506,0.9997698215105917,ZeBRA
0.02397315007191945,0.36507936507936506,0.9997674619580936,ZeBRA
0.024053060572159182,0.36507936507936506,0.9997646407792372,ZeBRA
0.024132971072398913,0.36507936507936506,0.9997586327346961,ZeBRA
0.024212881572638643,0.36507936507936506,0.9997570446193352,ZeBRA
0.024292792072878377,0.36507936507936506,0.999756702701936,ZeBRA
0.024372702573118108,0.36507936507936506,0.9997560668431925,ZeBRA
0.02445261307335784,0.36507936507936506,0.9997554535989297,ZeBRA
0.02453252357359757,0.36507936507936506,0.9997530846300876,ZeBRA
0.024612434073837303,0.36507936507936506,0.9997501360240014,ZeBRA
0.024692344574077034,0.36507936507936506,0.9997486623803514,ZeBRA
0.024772255074316765,0.36507936507936506,0.9997451532193555,ZeBRA
0.024852165574556495,0.36507936507936506,0.9997440777489286,ZeBRA
0.02493207607479623,0.36507936507936506,0.9997433160847972,ZeBRA
0.02501198657503596,0.36507936507936506,0.9997371785907859,ZeBRA
0.02509189707527569,0.36507936507936506,0.9997360565750835,ZeBRA
0.025171807575515424,0.36507936507936506,0.9997323178016646,ZeBRA
0.025251718075755155,0.36507936507936506,0.9997319904617384,ZeBRA
0.025331628575994886,0.36507936507936506,0.9997302190312223,ZeBRA
0.025331628575994886,0.36904761904761907,0.9997284612860394,ZeBRA
0.025411539076234616,0.36904761904761907,0.9997219652147864,ZeBRA
0.02549144957647435,0.36904761904761907,0.9997208788220479,ZeBRA
0.02557136007671408,0.36904761904761907,0.9997178512029857,ZeBRA
0.02565127057695381,0.36904761904761907,0.9997162558346647,ZeBRA
0.025731181077193542,0.36904761904761907,0.9997155009337064,ZeBRA
0.025811091577433276,0.36904761904761907,0.9997121099552384,ZeBRA
0.025811091577433276,0.373015873015873,0.9997037841158908,ZeBRA
0.025891002077673007,0.373015873015873,0.9997017270824047,ZeBRA
0.025970912577912737,0.373015873015873,0.9996965874293768,ZeBRA
0.026050823078152468,0.373015873015873,0.9996916454652858,ZeBRA
0.026130733578392202,0.373015873015873,0.9996911395213504,ZeBRA
0.026210644078631933,0.373015873015873,0.99968606291408,ZeBRA
0.026210644078631933,0.376984126984127,0.9996850859826535,ZeBRA
